Protein Id,Gene Symbol,Description,Group ID,Set1 Peptides,BT20,HCC1806,Hs578T,MCF10A,MCF7,MDAMB231,PDX1258,PDX1328,SKBR3,Bridge1
sp|P55011|S12A2_HUMAN,SLC12A2,S12A2_HUMAN Solute carrier family 12 member 2,0,39,49.80934537915519,58.02396476551316,91.6787278457455,85.91270477772922,122.54797557909377,38.15203038314011,94.0623418968168,699.6401781216449,36.166761970865345,69.5276923076923
sp|Q76L83|ASXL2_HUMAN,ASXL2,ASXL2_HUMAN Putative Polycomb group protein ASXL2,1,8,95.74116282770936,76.86025699825016,85.16681719820035,120.76344281785592,108.71656127945954,96.22724410104908,116.89647859558457,146.16602684818986,92.43826337684425,87.995
sp|O60341|KDM1A_HUMAN,KDM1A,KDM1A_HUMAN Lysine-specific histone demethylase 1A,2,39,171.52636584952384,182.38122024218114,86.82691144452365,130.10017522239178,234.27209896193156,106.33605959475251,125.6307586502324,131.49695901297383,163.66543537453938,134.19128205128206
sp|O60248|SOX15_HUMAN,SOX15,SOX15_HUMAN Protein SOX-15,3,4,11.200077354716367,819.4891471083802,14.066610618884917,71.71086221528958,8.900517322011533,7.038559903515591,5.965796317352688,5.158428813507481,5.747263148295546,126.4235
sp|P37108|SRP14_HUMAN,SRP14,SRP14_HUMAN Signal recognition particle 14 kDa protein,4,17,224.3521386365681,271.25145891899393,133.43466612483527,209.45514119240312,156.14034106649655,177.25982535563404,223.52262531468017,250.75700750291335,186.87889715591348,127.72411764705882
sp|Q96JP5|ZFP91_HUMAN,ZFP91,ZFP91_HUMAN E3 ubiquitin-protein ligase ZFP91,5,12,100.33570280797954,112.28707565360928,129.30158599696185,110.83206213855992,70.47016948572303,133.44026321599782,70.44080027599233,91.70770842341824,116.86292302544068,104.57416666666667
sp|Q8N697|S15A4_HUMAN,SLC15A4,S15A4_HUMAN Solute carrier family 15 member 4,6,4,56.719144517671204,172.73290397155677,150.64752839328634,272.0032638120166,173.41537894605315,154.2041275142948,163.19540696757306,104.10254757858587,62.998927665617025,157.3085
sp|Q9NQS7|INCE_HUMAN,INCENP,INCE_HUMAN Inner centromere protein,7,27,80.91090209895609,180.28201412089737,173.58680283937395,182.61673134235056,74.96629265856251,115.512759333631,63.546921166772364,26.876116340740605,72.44456572745379,129.0811111111111
sp|Q9Y4H2|IRS2_HUMAN,IRS2,IRS2_HUMAN Insulin receptor substrate 2,8,8,13.014024168971433,86.34942107217276,9.904447175015333,88.36177448397822,21.659040782469127,97.56290965606908,64.52418733225164,100.70350049770246,9.175658865120468,51.881125000000004
sp|P36578|RL4_HUMAN,RPL4,RL4_HUMAN 60S ribosomal protein L4,9,97,141.0422767282462,135.36863462631499,162.47722058143862,180.72601457104014,137.16746335167738,143.6175592904266,146.3000639051288,152.2787749169918,152.24652680764567,110.75773195876289
sp|Q6SPF0|SAMD1_HUMAN,SAMD1,SAMD1_HUMAN Atherin,11,15,85.7137663442512,126.87185493114156,58.332959576533476,74.77431121247578,116.05701225055667,65.72230622673814,40.234018488289706,54.939147845367785,79.80142116846878,100.56933333333333
sp|O60779|S19A2_HUMAN,SLC19A2,S19A2_HUMAN Thiamine transporter 1,12,1,20.94526743287719,34.76908391822973,19.44775964113422,76.86374233135074,99.30448659115358,70.07008434642877,42.64274815433634,89.1646085397682,47.97312407211089,51.9909
sp|O76031|CLPX_HUMAN,CLPX,"CLPX_HUMAN ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",13,38,138.45369118922258,151.35070314272366,88.12536420867673,229.04011517040897,154.39407103225594,105.69929674127137,128.86918990764482,198.8571469804473,198.25993568251894,156.53315789473686
sp|O15265-2|ATX7_HUMAN,ATXN7,ATX7_HUMAN Isoform b of Ataxin-7,14,6,113.62035218999712,83.33657135574796,81.62654291353637,140.03308719350346,153.2068668003969,68.99846106488692,118.89984140760296,87.06521746593782,69.51259742084936,91.97083333333335
sp|Q8WUQ7-2|CATIN_HUMAN,CACTIN,CATIN_HUMAN Isoform 2 of Cactin,15,18,148.52311356646584,377.5683829178266,256.04596542327084,241.96348746806083,167.38124382258772,234.79619273851856,170.3053985699989,207.75683614817046,176.19826339368055,215.73
sp|A6NIH7|U119B_HUMAN,UNC119B,U119B_HUMAN Protein unc-119 homolog B,16,11,118.81188482550711,120.07643891486974,77.28419322746089,92.12542886654715,139.41483641301522,78.03005146812413,76.58165293535312,84.02027666088226,79.13404847507796,75.63909090909091
sp|Q13432|U119A_HUMAN,UNC119,U119A_HUMAN Protein unc-119 homolog A,16,3,25.18197411933326,184.05508948377567,214.60982746783895,143.06243536985798,443.37371958374337,405.6175878273673,255.44463869719362,267.6164234387643,490.72924252059926,316.53533333333337
sp|Q9BTD8|RBM42_HUMAN,RBM42,RBM42_HUMAN RNA-binding protein 42,17,9,243.9146691530925,236.7197395196756,224.10294768308793,223.56779381117576,233.73166129086368,210.9856655187992,227.73223277727547,150.41091195737008,176.64930130040906,224.87
sp|Q9P258|RCC2_HUMAN,RCC2,RCC2_HUMAN Protein RCC2,18,43,140.52802455745348,97.9820413168408,93.7079900981908,46.66203927662632,139.53207640848458,90.0662635166617,79.56354798146448,92.5233787958585,119.07400737632187,124.93767441860464
sp|Q9H3U1|UN45A_HUMAN,UNC45A,UN45A_HUMAN Protein unc-45 homolog A,19,55,126.61952827959837,47.17807531634598,74.01156542998228,57.062146723413555,215.11493152090617,70.96309166232743,79.90710941538757,58.13890176301691,96.54232628489522,90.8490909090909
sp|Q9P2E5|CHPF2_HUMAN,CHPF2,CHPF2_HUMAN Chondroitin sulfate glucuronyltransferase,20,12,107.61397120289918,58.34551970922897,176.6670486743118,155.50941075083983,90.032784351457,133.1320103337158,96.83946108531319,137.9225468921367,57.13884678851118,95.42333333333333
sp|Q9P2K1|C2D2A_HUMAN,CC2D2A,C2D2A_HUMAN Coiled-coil and C2 domain-containing protein 2A,21,1,40.101445036926684,81.69357905873554,163.52973936978276,157.60063479946987,106.4388792884442,134.49031710448295,45.150878624852965,183.11536125929334,56.23081261451512,109.846
sp|Q99523|SORT_HUMAN,SORT1,SORT_HUMAN Sortilin,22,23,395.38767924198805,68.31383945317857,23.010962814974807,30.105583336614103,176.2862422376469,125.38353064000555,23.5113788698214,35.91235372271159,271.9422090124341,195.66260869565215
sp|Q9Y2U8|MAN1_HUMAN,LEMD3,MAN1_HUMAN Inner nuclear membrane protein Man1,23,41,78.14912098556212,131.04752387462267,58.3339497834378,155.9771716330171,69.56472528603709,51.141323565934464,128.81951293535988,259.8356378049238,85.79771257065177,87.48634146341463
sp|Q96CC6|RHDF1_HUMAN,RHBDF1,RHDF1_HUMAN Inactive rhomboid protein 1,24,9,78.84566517489449,61.40177904755082,46.735665696276804,50.83869898233787,90.7288994181621,70.73630938990316,73.03114103316493,322.0854198073701,95.54625019741829,77.481
sp|P30044|PRDX5_HUMAN,PRDX5,"PRDX5_HUMAN Peroxiredoxin-5, mitochondrial",25,26,302.3068483371065,158.68044006657112,246.3623951162164,250.87995519995027,294.9252316923683,203.82961395013564,390.0138184836551,290.2800063223435,513.6493425177537,231.50846153846155
